person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_capped,loan_amnt_capped,income_band,age_band,loan_amount_band,interest_rate_band,default_flag,high_loan_to_income_flag,previous_default_flag,high_interest_flag,loan_grade_score,home_ownership_score,loan_to_income_score,interest_rate_score,previous_default_score,employment_length_score,credit_history_score,credit_risk_score,credit_risk_level,high_risk_borrower_flag,watchlist_flag,model_priority
26,54000,RENT,1.0,HOMEIMPROVEMENT,C,1500,13.98,0,0.03,Y,4,54000.0,1500.0,50K-75K,26-35,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
24,32000,RENT,1.0,EDUCATION,C,1500,13.92,0,0.05,Y,4,32000.0,1500.0,30K-50K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
21,30000,RENT,0.0,EDUCATION,C,1500,13.92,0,0.05,Y,3,30000.0,1500.0,<30K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
26,25200,RENT,2.0,MEDICAL,C,1500,13.49,0,0.06,Y,2,25200.0,1500.0,<30K,26-35,<5K,12%-16%,0,0,1,0,2,3,0,2,4,1,2,14,High,1,1,Enhanced Monitoring
22,38000,RENT,2.0,EDUCATION,C,1500,13.22,0,0.04,Y,2,38000.0,1500.0,30K-50K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,1,2,14,High,1,1,Enhanced Monitoring
22,36000,RENT,0.0,EDUCATION,C,1500,13.16,1,0.04,Y,4,36000.0,1500.0,30K-50K,18-25,<5K,12%-16%,1,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Priority Review
29,29780,RENT,2.0,PERSONAL,D,1500,12.86,1,0.05,Y,10,29780.0,1500.0,<30K,26-35,<5K,12%-16%,1,0,1,0,4,3,0,2,4,1,0,14,High,1,1,Priority Review
30,9600,RENT,1.0,DEBTCONSOLIDATION,C,1500,12.73,1,0.16,Y,8,9600.0,1500.0,<30K,26-35,<5K,12%-16%,1,0,1,0,2,3,1,2,4,2,0,14,High,1,1,Priority Review
30,9600,RENT,1.0,DEBTCONSOLIDATION,C,1500,12.73,1,0.16,Y,9,9600.0,1500.0,<30K,26-35,<5K,12%-16%,1,0,1,0,2,3,1,2,4,2,0,14,High,1,1,Priority Review
24,51600,RENT,4.0,HOMEIMPROVEMENT,C,1500,12.61,0,0.03,Y,2,51600.0,1500.0,50K-75K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,1,2,14,High,1,1,Enhanced Monitoring
22,33000,RENT,1.0,MEDICAL,C,1400,14.27,0,0.04,Y,4,33000.0,1400.0,30K-50K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
22,33000,RENT,1.0,MEDICAL,C,1400,14.27,0,0.04,Y,3,33000.0,1400.0,30K-50K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
24,125000,RENT,1.0,HOMEIMPROVEMENT,C,1400,13.48,0,0.01,Y,4,125000.0,1400.0,100K+,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
22,54000,RENT,4.0,DEBTCONSOLIDATION,C,1300,14.27,1,0.02,Y,2,54000.0,1300.0,50K-75K,18-25,<5K,12%-16%,1,0,1,0,2,3,0,2,4,1,2,14,High,1,1,Priority Review
22,34560,RENT,2.0,MEDICAL,E,1200,19.29,1,0.03,N,4,34560.0,1200.0,30K-50K,18-25,<5K,16%-20%,1,0,0,1,5,3,0,4,0,1,1,14,High,1,1,Priority Review
27,24000,RENT,5.0,MEDICAL,F,1200,18.99,0,0.05,N,7,24000.0,1200.0,<30K,26-35,<5K,16%-20%,0,0,0,1,6,3,0,4,0,0,1,14,High,1,1,Enhanced Monitoring
25,30000,OWN,9.0,DEBTCONSOLIDATION,E,1200,16.69,1,0.04,Y,3,30000.0,1200.0,<30K,18-25,<5K,16%-20%,1,0,1,1,5,0,0,4,4,0,1,14,High,1,1,Priority Review
41,57000,RENT,3.0,PERSONAL,D,1200,15.99,0,0.02,Y,12,57000.0,1200.0,50K-75K,36-45,<5K,12%-16%,0,0,1,0,4,3,0,2,4,1,0,14,High,1,1,Enhanced Monitoring
25,24000,MORTGAGE,0.0,VENTURE,D,1200,15.21,0,0.05,Y,4,24000.0,1200.0,<30K,18-25,<5K,12%-16%,0,0,1,0,4,1,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
25,32000,RENT,2.0,MEDICAL,E,1000,19.03,1,0.03,N,4,32000.0,1000.0,30K-50K,18-25,<5K,16%-20%,1,0,0,1,5,3,0,4,0,1,1,14,High,1,1,Priority Review
21,14400,RENT,1.0,VENTURE,D,1000,16.29,1,0.07,N,4,14400.0,1000.0,<30K,18-25,<5K,16%-20%,1,0,0,1,4,3,0,4,0,2,1,14,High,1,1,Priority Review
38,17280,OWN,0.0,VENTURE,D,1000,16.29,0,0.06,Y,13,17280.0,1000.0,<30K,36-45,<5K,16%-20%,0,0,1,1,4,0,0,4,4,2,0,14,High,1,1,Enhanced Monitoring
23,27000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,1000,15.99,1,0.04,Y,3,27000.0,1000.0,<30K,18-25,<5K,12%-16%,1,0,1,0,4,1,0,2,4,2,1,14,High,1,1,Priority Review
21,42000,RENT,5.0,PERSONAL,D,1000,15.58,1,0.02,Y,4,42000.0,1000.0,30K-50K,18-25,<5K,12%-16%,1,0,1,0,4,3,0,2,4,0,1,14,High,1,1,Priority Review
33,24000,RENT,4.0,DEBTCONSOLIDATION,D,1000,14.91,1,0.04,Y,10,24000.0,1000.0,<30K,26-35,<5K,12%-16%,1,0,1,0,4,3,0,2,4,1,0,14,High,1,1,Priority Review
26,25000,RENT,1.0,MEDICAL,C,1000,14.65,0,0.04,Y,3,25000.0,1000.0,<30K,26-35,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
29,64548,RENT,1.0,PERSONAL,C,1000,14.27,0,0.02,Y,5,64548.0,1000.0,50K-75K,26-35,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
21,20000,RENT,2.0,DEBTCONSOLIDATION,C,1000,14.26,0,0.05,Y,2,20000.0,1000.0,<30K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,1,2,14,High,1,1,Enhanced Monitoring
25,34800,RENT,0.0,MEDICAL,C,1000,13.98,0,0.03,Y,3,34800.0,1000.0,30K-50K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
22,35100,RENT,0.0,EDUCATION,C,1000,13.98,0,0.03,Y,3,35100.0,1000.0,30K-50K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
23,75000,RENT,0.0,PERSONAL,C,1000,13.23,0,0.01,Y,3,75000.0,1000.0,50K-75K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
25,19000,RENT,0.0,DEBTCONSOLIDATION,C,750,12.29,0,0.04,Y,4,19000.0,750.0,<30K,18-25,<5K,12%-16%,0,0,1,0,2,3,0,2,4,2,1,14,High,1,1,Enhanced Monitoring
27,258000,RENT,11.0,EDUCATION,E,35000,18.64,1,0.14,N,10,225000.0,29800.0,100K+,26-35,25K+,16%-20%,1,0,0,1,5,3,1,4,0,0,0,13,High,1,1,Priority Review
28,190000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,35000,17.49,0,0.18,N,6,190000.0,29800.0,100K+,26-35,25K+,16%-20%,0,0,0,1,4,1,1,4,0,2,1,13,High,1,1,Enhanced Monitoring
23,100000,OWN,7.0,PERSONAL,D,35000,16.77,0,0.35,N,4,100000.0,29800.0,75K-100K,18-25,25K+,16%-20%,0,1,0,1,4,0,4,4,0,0,1,13,High,1,1,Enhanced Monitoring
23,72250,MORTGAGE,7.0,MEDICAL,D,35000,15.99,1,0.41,N,2,72250.0,29800.0,50K-75K,18-25,25K+,12%-16%,1,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Priority Review
39,98000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,35000,15.99,0,0.36,N,15,98000.0,29800.0,75K-100K,36-45,25K+,12%-16%,0,1,0,0,4,1,4,2,0,2,0,13,High,1,1,Enhanced Monitoring
53,85000,RENT,19.0,PERSONAL,D,35000,15.65,1,0.41,N,19,85000.0,29800.0,75K-100K,46-60,25K+,12%-16%,1,1,0,0,4,3,4,2,0,0,0,13,High,1,1,Priority Review
28,80000,RENT,12.0,EDUCATION,D,35000,15.62,1,0.44,N,10,80000.0,29800.0,75K-100K,26-35,25K+,12%-16%,1,1,0,0,4,3,4,2,0,0,0,13,High,1,1,Priority Review
27,185300,MORTGAGE,11.0,MEDICAL,D,35000,15.31,1,0.16,Y,5,185300.0,29800.0,100K+,26-35,25K+,12%-16%,1,0,1,0,4,1,1,2,4,0,1,13,High,1,1,Priority Review
58,108350,RENT,5.0,PERSONAL,D,35000,14.91,1,0.32,N,19,108350.0,29800.0,100K+,46-60,25K+,12%-16%,1,1,0,0,4,3,4,2,0,0,0,13,High,1,1,Priority Review
24,151000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,35000,14.27,0,0.23,Y,2,151000.0,29800.0,100K+,18-25,25K+,12%-16%,0,0,1,0,2,1,2,2,4,0,2,13,High,1,1,Enhanced Monitoring
37,123000,MORTGAGE,1.0,PERSONAL,C,35000,14.27,0,0.28,Y,16,123000.0,29800.0,100K+,36-45,25K+,12%-16%,0,0,1,0,2,1,2,2,4,2,0,13,High,1,1,Enhanced Monitoring
30,130000,MORTGAGE,3.0,EDUCATION,C,33250,13.06,0,0.26,Y,5,130000.0,29800.0,100K+,26-35,25K+,12%-16%,0,0,1,0,2,1,2,2,4,1,1,13,High,1,1,Enhanced Monitoring
29,114500,MORTGAGE,13.0,DEBTCONSOLIDATION,E,30000,19.29,1,0.26,N,6,114500.0,29800.0,100K+,26-35,25K+,16%-20%,1,0,0,1,5,1,2,4,0,0,1,13,High,1,1,Priority Review
37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,30000,17.99,0,0.24,N,12,124000.0,29800.0,100K+,36-45,25K+,16%-20%,0,0,0,1,5,1,2,4,0,1,0,13,High,1,1,Enhanced Monitoring
35,78252,MORTGAGE,19.0,VENTURE,D,30000,17.58,0,0.38,N,8,78252.0,29800.0,75K-100K,26-35,25K+,16%-20%,0,1,0,1,4,1,4,4,0,0,0,13,High,1,1,Enhanced Monitoring
29,112260,RENT,5.0,EDUCATION,D,30000,17.49,0,0.27,N,10,112260.0,29800.0,100K+,26-35,25K+,16%-20%,0,0,0,1,4,3,2,4,0,0,0,13,High,1,1,Enhanced Monitoring
27,68000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,30000,15.99,0,0.44,N,7,68000.0,29800.0,50K-75K,26-35,25K+,12%-16%,0,1,0,0,4,1,4,2,0,1,1,13,High,1,1,Enhanced Monitoring
26,134000,MORTGAGE,2.0,EDUCATION,C,30000,13.49,0,0.22,Y,3,134000.0,29800.0,100K+,26-35,25K+,12%-16%,0,0,1,0,2,1,2,2,4,1,1,13,High,1,1,Enhanced Monitoring
22,88812,MORTGAGE,6.0,EDUCATION,D,29000,15.65,0,0.33,N,2,88812.0,29000.0,75K-100K,18-25,25K+,12%-16%,0,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Enhanced Monitoring
30,180000,MORTGAGE,11.0,VENTURE,D,28000,14.91,0,0.16,Y,5,180000.0,28000.0,100K+,26-35,25K+,12%-16%,0,0,1,0,4,1,1,2,4,0,1,13,High,1,1,Enhanced Monitoring
27,148000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,28000,12.99,1,0.19,Y,6,148000.0,28000.0,100K+,26-35,25K+,12%-16%,1,0,1,0,2,1,1,2,4,2,1,13,High,1,1,Priority Review
23,74000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25975,15.31,1,0.35,N,2,74000.0,25975.0,50K-75K,18-25,25K+,12%-16%,1,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Priority Review
42,153000,MORTGAGE,7.0,EDUCATION,G,25000,20.53,1,0.16,N,14,153000.0,25000.0,100K+,36-45,15K-25K,20%+,1,0,0,1,7,1,1,4,0,0,0,13,High,1,1,Priority Review
29,92000,MORTGAGE,2.0,EDUCATION,E,25000,19.42,0,0.27,N,8,92000.0,25000.0,75K-100K,26-35,15K-25K,16%-20%,0,0,0,1,5,1,2,4,0,1,0,13,High,1,1,Enhanced Monitoring
24,136000,MORTGAGE,9.0,PERSONAL,F,25000,19.13,1,0.18,N,3,136000.0,25000.0,100K+,18-25,15K-25K,16%-20%,1,0,0,1,6,1,1,4,0,0,1,13,High,1,1,Priority Review
24,136000,MORTGAGE,9.0,DEBTCONSOLIDATION,F,25000,19.13,1,0.18,N,3,136000.0,25000.0,100K+,18-25,15K-25K,16%-20%,1,0,0,1,6,1,1,4,0,0,1,13,High,1,1,Priority Review
39,88400,MORTGAGE,20.0,MEDICAL,F,25000,18.3,1,0.24,N,13,88400.0,25000.0,75K-100K,36-45,15K-25K,16%-20%,1,0,0,1,6,1,2,4,0,0,0,13,High,1,1,Priority Review
28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.17,N,6,143000.0,25000.0,100K+,26-35,15K-25K,16%-20%,1,0,0,1,5,1,1,4,0,1,1,13,High,1,1,Priority Review
25,253000,MORTGAGE,5.0,HOMEIMPROVEMENT,F,25000,17.26,1,0.1,N,4,225000.0,25000.0,100K+,18-25,15K-25K,16%-20%,1,0,0,1,6,1,1,4,0,0,1,13,High,1,1,Priority Review
29,86028,MORTGAGE,4.0,HOMEIMPROVEMENT,E,25000,16.82,0,0.29,N,9,86028.0,25000.0,75K-100K,26-35,15K-25K,16%-20%,0,0,0,1,5,1,2,4,0,1,0,13,High,1,1,Enhanced Monitoring
25,98000,MORTGAGE,9.0,HOMEIMPROVEMENT,E,25000,16.45,1,0.26,N,4,98000.0,25000.0,75K-100K,18-25,15K-25K,16%-20%,1,0,0,1,5,1,2,4,0,0,1,13,High,1,1,Priority Review
25,216000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,25000,16.07,0,0.12,N,2,216000.0,25000.0,100K+,18-25,15K-25K,16%-20%,0,0,0,1,4,1,1,4,0,1,2,13,High,1,1,Enhanced Monitoring
30,102213,RENT,3.0,MEDICAL,D,25000,15.7,1,0.21,N,7,102213.0,25000.0,100K+,26-35,15K-25K,12%-16%,1,0,0,0,4,3,2,2,0,1,1,13,High,1,1,Priority Review
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,88000.0,25000.0,75K-100K,26-35,15K-25K,12%-16%,1,0,0,0,4,3,2,2,0,1,1,13,High,1,1,Priority Review
26,68000,MORTGAGE,11.0,MEDICAL,D,25000,15.65,1,0.31,N,2,68000.0,25000.0,50K-75K,26-35,15K-25K,12%-16%,1,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Priority Review
33,79200,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000,15.58,1,0.32,N,5,79200.0,25000.0,75K-100K,26-35,15K-25K,12%-16%,1,1,0,0,4,1,4,2,0,1,1,13,High,1,1,Priority Review
39,115000,MORTGAGE,6.0,VENTURE,D,25000,15.58,0,0.22,Y,17,115000.0,25000.0,100K+,36-45,15K-25K,12%-16%,0,0,1,0,4,1,2,2,4,0,0,13,High,1,1,Enhanced Monitoring
25,80000,MORTGAGE,10.0,EDUCATION,D,25000,15.31,0,0.31,N,2,80000.0,25000.0,75K-100K,18-25,15K-25K,12%-16%,0,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Enhanced Monitoring
24,82000,OWN,8.0,EDUCATION,C,25000,15.27,0,0.3,Y,3,82000.0,25000.0,75K-100K,18-25,15K-25K,12%-16%,0,1,1,0,2,0,4,2,4,0,1,13,High,1,1,Enhanced Monitoring
30,135000,MORTGAGE,14.0,PERSONAL,E,25000,15.25,0,0.19,Y,9,135000.0,25000.0,100K+,26-35,15K-25K,12%-16%,0,0,1,0,5,1,1,2,4,0,0,13,High,1,1,Enhanced Monitoring
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,93600.0,25000.0,75K-100K,18-25,15K-25K,12%-16%,0,0,0,0,4,3,2,2,0,1,1,13,High,1,1,Enhanced Monitoring
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,108000.0,25000.0,100K+,26-35,15K-25K,12%-16%,1,0,0,0,4,3,2,2,0,1,1,13,High,1,1,Priority Review
22,58650,MORTGAGE,6.0,MEDICAL,D,25000,14.96,1,0.36,N,2,58650.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Priority Review
27,108000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.23,Y,9,108000.0,25000.0,100K+,26-35,15K-25K,12%-16%,1,0,1,0,4,1,2,2,4,0,0,13,High,1,1,Priority Review
33,118000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.21,Y,9,118000.0,25000.0,100K+,26-35,15K-25K,12%-16%,1,0,1,0,4,1,2,2,4,0,0,13,High,1,1,Priority Review
43,112000,MORTGAGE,14.0,PERSONAL,D,25000,14.96,0,0.22,Y,15,112000.0,25000.0,100K+,36-45,15K-25K,12%-16%,0,0,1,0,4,1,2,2,4,0,0,13,High,1,1,Enhanced Monitoring
21,58800,MORTGAGE,5.0,EDUCATION,D,25000,14.09,0,0.43,N,2,58800.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,0,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Enhanced Monitoring
25,71400,MORTGAGE,9.0,MEDICAL,D,25000,14.09,1,0.3,N,2,71400.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,4,1,4,2,0,0,2,13,High,1,1,Priority Review
27,56000,MORTGAGE,0.0,EDUCATION,D,25000,13.55,1,0.45,N,8,56000.0,25000.0,50K-75K,26-35,15K-25K,12%-16%,1,1,0,0,4,1,4,2,0,2,0,13,High,1,1,Priority Review
62,62050,MORTGAGE,29.0,MEDICAL,C,25000,13.43,1,0.34,Y,28,62050.0,25000.0,50K-75K,60+,15K-25K,12%-16%,1,1,1,0,2,1,4,2,4,0,0,13,High,1,1,Priority Review
25,188000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000,13.24,1,0.13,Y,4,188000.0,25000.0,100K+,18-25,15K-25K,12%-16%,1,0,1,0,4,1,1,2,4,0,1,13,High,1,1,Priority Review
31,138000,RENT,0.0,VENTURE,D,25000,13.24,1,0.18,N,7,138000.0,25000.0,100K+,26-35,15K-25K,12%-16%,1,0,0,0,4,3,1,2,0,2,1,13,High,1,1,Priority Review
25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.34,N,2,72612.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,0,2,13,High,1,1,Priority Review
28,140000,RENT,11.0,HOMEIMPROVEMENT,C,25000,13.11,0,0.18,Y,7,140000.0,25000.0,100K+,26-35,15K-25K,12%-16%,0,0,1,0,2,3,1,2,4,0,1,13,High,1,1,Enhanced Monitoring
32,80000,RENT,1.0,MEDICAL,C,25000,12.87,1,0.31,N,9,80000.0,25000.0,75K-100K,26-35,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,2,0,13,High,1,1,Priority Review
36,70000,MORTGAGE,11.0,PERSONAL,C,25000,12.84,0,0.36,Y,16,70000.0,25000.0,50K-75K,36-45,15K-25K,12%-16%,0,1,1,0,2,1,4,2,4,0,0,13,High,1,1,Enhanced Monitoring
23,60000,RENT,3.0,PERSONAL,C,25000,12.73,1,0.42,N,3,60000.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,1,1,13,High,1,1,Priority Review
25,61959,RENT,9.0,MEDICAL,C,25000,12.73,1,0.4,N,2,61959.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,0,2,13,High,1,1,Priority Review
25,115000,MORTGAGE,4.0,VENTURE,C,25000,12.53,0,0.22,Y,4,115000.0,25000.0,100K+,18-25,15K-25K,12%-16%,0,0,1,0,2,1,2,2,4,1,1,13,High,1,1,Enhanced Monitoring
36,103000,RENT,6.0,VENTURE,C,25000,12.53,1,0.24,Y,15,103000.0,25000.0,100K+,36-45,15K-25K,12%-16%,1,0,1,0,2,3,2,2,4,0,0,13,High,1,1,Priority Review
22,50004,RENT,3.0,VENTURE,C,25000,12.23,1,0.5,N,3,50004.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,1,1,13,High,1,1,Priority Review
26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,160000.0,25000.0,100K+,26-35,15K-25K,12%-16%,0,0,1,0,2,3,1,2,4,0,1,13,High,1,1,Enhanced Monitoring
25,56950,MORTGAGE,9.0,MEDICAL,C,25000,10.91,1,0.37,Y,3,56950.0,25000.0,50K-75K,18-25,15K-25K,8%-12%,1,1,1,0,2,1,4,1,4,0,1,13,High,1,1,Priority Review
22,50004,RENT,0.0,VENTURE,B,25000,10.36,1,0.5,N,2,50004.0,25000.0,50K-75K,18-25,15K-25K,8%-12%,1,1,0,0,1,3,4,1,0,2,2,13,High,1,1,Priority Review
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,103000.0,24250.0,100K+,18-25,15K-25K,12%-16%,0,0,0,0,4,3,2,2,0,0,2,13,High,1,1,Enhanced Monitoring
30,105000,RENT,4.0,HOMEIMPROVEMENT,D,24250,15.65,0,0.23,N,7,105000.0,24250.0,100K+,26-35,15K-25K,12%-16%,0,0,0,0,4,3,2,2,0,1,1,13,High,1,1,Enhanced Monitoring
42,68850,RENT,8.0,MEDICAL,D,24250,15.58,1,0.3,N,14,68850.0,24250.0,50K-75K,36-45,15K-25K,12%-16%,1,1,0,0,4,3,4,2,0,0,0,13,High,1,1,Priority Review
31,105400,RENT,2.0,MEDICAL,D,24250,15.31,1,0.2,N,5,105400.0,24250.0,100K+,26-35,15K-25K,12%-16%,1,0,0,0,4,3,2,2,0,1,1,13,High,1,1,Priority Review
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,54000.0,24250.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,1,1,13,High,1,1,Priority Review
29,148716,RENT,4.0,PERSONAL,C,24250,13.23,0,0.16,Y,9,148716.0,24250.0,100K+,26-35,15K-25K,12%-16%,0,0,1,0,2,3,1,2,4,1,0,13,High,1,1,Enhanced Monitoring
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,168750.0,24250.0,100K+,26-35,15K-25K,12%-16%,0,0,1,0,2,3,1,2,4,0,1,13,High,1,1,Enhanced Monitoring
26,96000,MORTGAGE,10.0,HOMEIMPROVEMENT,E,24000,19.42,0,0.25,N,4,96000.0,24000.0,75K-100K,26-35,15K-25K,16%-20%,0,0,0,1,5,1,2,4,0,0,1,13,High,1,1,Enhanced Monitoring
24,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,E,24000,17.56,0,0.27,N,3,90000.0,24000.0,75K-100K,18-25,15K-25K,16%-20%,0,0,0,1,5,1,2,4,0,0,1,13,High,1,1,Enhanced Monitoring
29,138000,MORTGAGE,2.0,PERSONAL,E,24000,16.35,1,0.17,N,6,138000.0,24000.0,100K+,26-35,15K-25K,16%-20%,1,0,0,1,5,1,1,4,0,1,1,13,High,1,1,Priority Review
42,113000,MORTGAGE,11.0,EDUCATION,D,24000,15.31,1,0.21,Y,15,113000.0,24000.0,100K+,36-45,15K-25K,12%-16%,1,0,1,0,4,1,2,2,4,0,0,13,High,1,1,Priority Review
30,265000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,24000,14.96,0,0.09,Y,7,225000.0,24000.0,100K+,26-35,15K-25K,12%-16%,0,0,1,0,4,1,0,2,4,1,1,13,High,1,1,Enhanced Monitoring
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,78000.0,24000.0,75K-100K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,1,1,13,High,1,1,Priority Review
30,138000,MORTGAGE,3.0,EDUCATION,E,23975,17.93,1,0.17,N,7,138000.0,23975.0,100K+,26-35,15K-25K,16%-20%,1,0,0,1,5,1,1,4,0,1,1,13,High,1,1,Priority Review
36,65000,MORTGAGE,6.0,EDUCATION,C,23325,15.27,0,0.36,Y,14,65000.0,23325.0,50K-75K,36-45,15K-25K,12%-16%,0,1,1,0,2,1,4,2,4,0,0,13,High,1,1,Enhanced Monitoring
27,75000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,23200,15.31,0,0.31,N,9,75000.0,23200.0,50K-75K,26-35,15K-25K,12%-16%,0,1,0,0,4,1,4,2,0,2,0,13,High,1,1,Enhanced Monitoring
27,52000,RENT,0.0,VENTURE,C,22950,13.49,1,0.44,N,9,52000.0,22950.0,50K-75K,26-35,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,2,0,13,High,1,1,Priority Review
27,52000,RENT,0.0,MEDICAL,C,22950,13.49,1,0.44,N,10,52000.0,22950.0,50K-75K,26-35,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,2,0,13,High,1,1,Priority Review
23,130000,OWN,7.0,VENTURE,D,22600,14.96,0,0.17,Y,2,130000.0,22600.0,100K+,18-25,15K-25K,12%-16%,0,0,1,0,4,0,1,2,4,0,2,13,High,1,1,Enhanced Monitoring
23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2,70000.0,22500.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,0,2,13,High,1,1,Priority Review
32,73000,RENT,0.0,EDUCATION,B,22400,12.69,1,0.31,N,5,73000.0,22400.0,50K-75K,26-35,15K-25K,12%-16%,1,1,0,0,1,3,4,2,0,2,1,13,High,1,1,Priority Review
25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2,43000.0,22000.0,30K-50K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,0,2,13,High,1,1,Priority Review
39,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,22000,12.67,0,0.24,Y,15,90000.0,22000.0,75K-100K,36-45,15K-25K,12%-16%,0,0,1,0,4,1,2,2,4,0,0,13,High,1,1,Enhanced Monitoring
24,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0.4,N,2,54000.0,21600.0,50K-75K,18-25,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,0,2,13,High,1,1,Priority Review
37,40000,RENT,1.0,VENTURE,C,21250,12.99,1,0.53,N,16,40000.0,21250.0,30K-50K,36-45,15K-25K,12%-16%,1,1,0,0,2,3,4,2,0,2,0,13,High,1,1,Priority Review
28,176608,MORTGAGE,1.0,VENTURE,C,21125,13.16,0,0.12,Y,5,176608.0,21125.0,100K+,26-35,15K-25K,12%-16%,0,0,1,0,2,1,1,2,4,2,1,13,High,1,1,Enhanced Monitoring
