person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_capped,loan_amnt_capped,income_band,age_band,loan_amount_band,interest_rate_band,default_flag,high_loan_to_income_flag,previous_default_flag,high_interest_flag
30,135000,RENT,4.0,PERSONAL,D,25000,15.21,0,0.19,Y,6,135000.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,1,0
35,123000,RENT,2.0,PERSONAL,E,25000,17.19,1,0.2,Y,8,123000.0,25000.0,100k+,26-35,15k-25k,16%-20%,1,0,1,1
28,140000,RENT,11.0,HOMEIMPROVEMENT,C,25000,13.11,0,0.18,Y,7,140000.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,1,0
33,140004,RENT,7.0,EDUCATION,D,25000,15.58,0,0.18,N,10,140004.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
31,143000,RENT,4.0,VENTURE,D,25000,16.07,0,0.17,Y,7,143000.0,25000.0,100k+,26-35,15k-25k,16%-20%,0,0,1,1
32,150000,RENT,7.0,DEBTCONSOLIDATION,A,25000,8.49,0,0.17,N,7,150000.0,25000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
30,150000,RENT,3.0,PERSONAL,E,25000,17.56,0,0.17,N,5,150000.0,25000.0,100k+,26-35,15k-25k,16%-20%,0,0,0,1
27,150000,RENT,1.0,EDUCATION,B,25000,11.36,0,0.17,N,6,150000.0,25000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
29,16000,OWN,3.0,VENTURE,A,3000,7.9,1,0.19,N,8,16000.0,3000.0,<30k,26-35,<5k,<8%,1,0,0,0
30,165000,MORTGAGE,3.0,EDUCATION,D,5000,15.62,0,0.03,Y,10,165000.0,5000.0,100k+,26-35,<5k,12%-16%,0,0,1,0
27,165000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,35000,12.99,0,0.21,N,9,165000.0,29800.0,100k+,26-35,25k+,12%-16%,0,0,0,0
31,165000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,15000,12.61,0,0.09,N,7,165000.0,15000.0,100k+,26-35,10k-15k,12%-16%,0,0,0,0
30,150000,RENT,5.0,DEBTCONSOLIDATION,C,25000,12.53,0,0.17,N,6,150000.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
30,16000,MORTGAGE,2.0,MEDICAL,A,7275,5.42,1,0.45,N,10,16000.0,7275.0,<30k,26-35,5k-10k,<8%,1,1,0,0
31,138000,RENT,0.0,VENTURE,D,25000,13.24,1,0.18,N,7,138000.0,25000.0,100k+,26-35,15k-25k,12%-16%,1,0,0,0
33,16000,MORTGAGE,0.0,MEDICAL,A,6000,7.14,1,0.38,N,5,16000.0,6000.0,<30k,26-35,5k-10k,<8%,1,1,0,0
31,139016,RENT,5.0,VENTURE,D,25000,15.37,1,0.18,Y,8,139016.0,25000.0,100k+,26-35,15k-25k,12%-16%,1,0,1,0
30,156000,RENT,5.0,MEDICAL,B,25000,9.88,0,0.16,N,7,156000.0,25000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
30,148000,RENT,0.0,EDUCATION,D,25000,15.95,1,0.17,N,8,148000.0,25000.0,100k+,26-35,15k-25k,12%-16%,1,0,0,0
29,163000,RENT,4.0,DEBTCONSOLIDATION,B,25000,9.91,0,0.15,N,5,163000.0,25000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
30,170000,RENT,14.0,EDUCATION,D,25000,15.2,0,0.15,N,8,170000.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
27,170000,RENT,11.0,PERSONAL,D,25000,16.32,0,0.15,N,10,170000.0,25000.0,100k+,26-35,15k-25k,16%-20%,0,0,0,1
27,16000,OTHER,1.0,DEBTCONSOLIDATION,D,5750,15.31,1,0.36,Y,8,16000.0,5750.0,<30k,26-35,5k-10k,12%-16%,1,1,1,0
30,170000,RENT,14.0,HOMEIMPROVEMENT,D,25000,15.21,0,0.15,N,5,170000.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
29,175000,RENT,1.0,PERSONAL,B,25000,10.74,0,0.14,N,5,175000.0,25000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
32,162000,RENT,5.0,VENTURE,A,20000,6.99,0,0.12,N,9,162000.0,20000.0,100k+,26-35,15k-25k,<8%,0,0,0,0
28,127500,MORTGAGE,5.0,MEDICAL,E,20000,17.04,1,0.13,Y,8,127500.0,20000.0,100k+,26-35,15k-25k,16%-20%,1,0,1,1
29,160800,RENT,3.0,VENTURE,B,4800,10.99,0,0.03,N,5,160800.0,4800.0,100k+,26-35,<5k,8%-12%,0,0,0,0
27,160669,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000,11.36,0,0.05,N,9,160669.0,8000.0,100k+,26-35,5k-10k,8%-12%,0,0,0,0
30,148000,RENT,2.0,EDUCATION,E,22200,19.42,1,0.15,N,8,148000.0,22200.0,100k+,26-35,15k-25k,16%-20%,1,0,0,1
29,125800,RENT,11.0,MEDICAL,D,9000,16.77,1,0.06,N,8,125800.0,9000.0,100k+,26-35,5k-10k,16%-20%,1,0,0,1
28,178000,RENT,5.0,EDUCATION,D,25000,14.46,1,0.14,Y,7,178000.0,25000.0,100k+,26-35,15k-25k,12%-16%,1,0,1,0
32,227500,RENT,3.0,MEDICAL,C,25000,12.53,0,0.11,N,5,225000.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
27,223000,RENT,2.0,EDUCATION,F,25000,18.3,1,0.11,N,9,223000.0,25000.0,100k+,26-35,15k-25k,16%-20%,1,0,0,1
32,235000,RENT,1.0,PERSONAL,C,25000,12.53,0,0.11,Y,7,225000.0,25000.0,100k+,26-35,15k-25k,12%-16%,0,0,1,0
33,248735,RENT,4.0,DEBTCONSOLIDATION,D,25000,14.11,1,0.1,Y,6,225000.0,25000.0,100k+,26-35,15k-25k,12%-16%,1,0,1,0
33,16620,OWN,4.0,HOMEIMPROVEMENT,A,3000,5.99,1,0.18,N,6,16620.0,3000.0,<30k,26-35,<5k,<8%,1,0,0,0
31,16656,MORTGAGE,4.0,MEDICAL,C,2400,14.72,1,0.14,N,7,16656.0,2400.0,<30k,26-35,<5k,12%-16%,1,0,0,0
28,78000,RENT,12.0,HOMEIMPROVEMENT,G,24625,18.36,1,0.32,N,5,78000.0,24625.0,75k-100k,26-35,15k-25k,16%-20%,1,1,0,1
30,32004,RENT,1.0,PERSONAL,B,24250,11.12,1,0.76,N,5,32004.0,24250.0,30k-50k,26-35,15k-25k,8%-12%,1,1,0,0
30,36000,RENT,3.0,DEBTCONSOLIDATION,C,24250,12.61,1,0.67,Y,7,36000.0,24250.0,30k-50k,26-35,15k-25k,12%-16%,1,1,1,0
27,160000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,16000,8.49,0,0.1,N,5,160000.0,16000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
32,160000,MORTGAGE,2.0,MEDICAL,B,3200,10.99,0,0.02,N,5,160000.0,3200.0,100k+,26-35,<5k,8%-12%,0,0,0,0
29,160000,MORTGAGE,9.0,PERSONAL,C,14700,13.43,0,0.09,Y,5,160000.0,14700.0,100k+,26-35,10k-15k,12%-16%,0,0,1,0
29,160000,MORTGAGE,8.0,EDUCATION,A,7000,7.49,0,0.04,N,8,160000.0,7000.0,100k+,26-35,5k-10k,<8%,0,0,0,0
27,160000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,7000,12.23,0,0.04,Y,6,160000.0,7000.0,100k+,26-35,5k-10k,12%-16%,0,0,1,0
34,16800,OWN,0.0,PERSONAL,C,1600,13.72,0,0.1,Y,5,16800.0,1600.0,<30k,26-35,<5k,12%-16%,0,0,1,0
27,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.31,1,0.33,Y,8,74000.0,24250.0,50k-75k,26-35,15k-25k,12%-16%,1,1,1,0
28,16800,OWN,4.0,MEDICAL,C,5000,13.98,1,0.3,N,8,16800.0,5000.0,<30k,26-35,<5k,12%-16%,1,1,0,0
28,16800,OWN,5.0,EDUCATION,B,5000,9.88,1,0.3,N,7,16800.0,5000.0,<30k,26-35,<5k,8%-12%,1,1,0,0
28,148000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,15000,15.65,1,0.1,Y,5,148000.0,15000.0,100k+,26-35,10k-15k,12%-16%,1,0,1,0
30,160000,RENT,0.0,VENTURE,B,8400,11.89,0,0.05,N,6,160000.0,8400.0,100k+,26-35,5k-10k,8%-12%,0,0,0,0
27,160000,MORTGAGE,12.0,MEDICAL,C,1500,11.78,0,0.01,Y,6,160000.0,1500.0,100k+,26-35,<5k,8%-12%,0,0,1,0
29,160000,RENT,0.0,DEBTCONSOLIDATION,C,15000,13.04,0,0.09,N,5,160000.0,15000.0,100k+,26-35,10k-15k,12%-16%,0,0,0,0
30,105000,RENT,4.0,VENTURE,D,24250,15.65,0,0.23,N,10,105000.0,24250.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
31,118320,RENT,1.0,HOMEIMPROVEMENT,B,24250,12.53,0,0.2,N,5,118320.0,24250.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
29,108000,RENT,0.0,PERSONAL,D,24250,16.0,1,0.22,N,9,108000.0,24250.0,100k+,26-35,15k-25k,12%-16%,1,0,0,1
29,126000,RENT,10.0,HOMEIMPROVEMENT,E,24250,16.7,0,0.19,Y,7,126000.0,24250.0,100k+,26-35,15k-25k,16%-20%,0,0,1,1
32,17000,OWN,0.0,PERSONAL,D,3200,14.84,1,0.19,N,7,17000.0,3200.0,<30k,26-35,<5k,12%-16%,1,0,0,0
31,105400,RENT,2.0,MEDICAL,D,24250,15.31,1,0.2,N,5,105400.0,24250.0,100k+,26-35,15k-25k,12%-16%,1,0,0,0
27,128000,RENT,11.0,DEBTCONSOLIDATION,D,24250,14.59,1,0.19,N,10,128000.0,24250.0,100k+,26-35,15k-25k,12%-16%,1,0,0,0
30,144600,RENT,14.0,VENTURE,B,24250,10.99,0,0.17,N,6,144600.0,24250.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
29,148716,RENT,4.0,PERSONAL,C,24250,13.23,0,0.16,Y,9,148716.0,24250.0,100k+,26-35,15k-25k,12%-16%,0,0,1,0
34,168000,RENT,0.0,DEBTCONSOLIDATION,B,24250,11.83,0,0.14,N,10,168000.0,24250.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
30,17280,MORTGAGE,0.0,PERSONAL,C,2000,13.48,0,0.12,N,7,17280.0,2000.0,<30k,26-35,<5k,12%-16%,0,0,0,0
27,47000,RENT,0.0,DEBTCONSOLIDATION,E,24000,17.14,1,0.51,N,5,47000.0,24000.0,30k-50k,26-35,15k-25k,16%-20%,1,1,0,1
35,49000,RENT,2.0,DEBTCONSOLIDATION,D,24000,15.2,1,0.49,N,10,49000.0,24000.0,30k-50k,26-35,15k-25k,12%-16%,1,1,0,0
28,58000,RENT,12.0,EDUCATION,B,24000,10.75,1,0.41,N,10,58000.0,24000.0,50k-75k,26-35,15k-25k,8%-12%,1,1,0,0
28,17544,MORTGAGE,2.0,EDUCATION,A,1500,8.63,0,0.09,N,10,17544.0,1500.0,<30k,26-35,<5k,8%-12%,0,0,0,0
28,54000,RENT,1.0,VENTURE,E,24000,16.45,1,0.44,Y,8,54000.0,24000.0,50k-75k,26-35,15k-25k,16%-20%,1,1,1,1
35,17640,OWN,4.0,MEDICAL,D,4000,16.29,1,0.23,N,7,17640.0,4000.0,<30k,26-35,<5k,16%-20%,1,0,0,1
31,17676,OWN,1.0,EDUCATION,D,2500,14.74,0,0.14,N,10,17676.0,2500.0,<30k,26-35,<5k,12%-16%,0,0,0,0
30,65000,RENT,4.0,HOMEIMPROVEMENT,A,24000,7.9,1,0.37,N,5,65000.0,24000.0,50k-75k,26-35,15k-25k,<8%,1,1,0,0
27,17795,OWN,4.0,MEDICAL,A,2650,7.49,0,0.15,N,8,17795.0,2650.0,<30k,26-35,<5k,<8%,0,0,0,0
31,59712,RENT,0.0,DEBTCONSOLIDATION,E,24000,17.43,1,0.4,N,9,59712.0,24000.0,50k-75k,26-35,15k-25k,16%-20%,1,1,0,1
28,67000,RENT,5.0,DEBTCONSOLIDATION,A,24000,7.49,1,0.36,N,10,67000.0,24000.0,50k-75k,26-35,15k-25k,<8%,1,1,0,0
27,18000,OWN,4.0,EDUCATION,A,5000,7.9,1,0.28,N,9,18000.0,5000.0,<30k,26-35,<5k,<8%,1,0,0,0
29,72000,RENT,4.0,EDUCATION,A,24000,7.66,1,0.33,N,6,72000.0,24000.0,50k-75k,26-35,15k-25k,<8%,1,1,0,0
27,72000,RENT,3.0,VENTURE,D,24000,14.96,1,0.33,N,10,72000.0,24000.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
28,72000,RENT,0.0,MEDICAL,C,24000,13.85,1,0.33,N,5,72000.0,24000.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
30,18000,MORTGAGE,6.0,MEDICAL,B,2200,10.99,1,0.12,N,6,18000.0,2200.0,<30k,26-35,<5k,8%-12%,1,0,0,0
27,75860,RENT,9.0,MEDICAL,B,24000,10.99,1,0.32,N,5,75860.0,24000.0,75k-100k,26-35,15k-25k,8%-12%,1,1,0,0
27,78000,RENT,4.0,PERSONAL,B,24000,10.99,1,0.31,N,10,78000.0,24000.0,75k-100k,26-35,15k-25k,8%-12%,1,1,0,0
35,80000,RENT,1.0,PERSONAL,C,24000,13.92,0,0.3,Y,5,80000.0,24000.0,75k-100k,26-35,15k-25k,12%-16%,0,1,1,0
32,85000,RENT,4.0,PERSONAL,A,24000,7.9,0,0.28,N,6,85000.0,24000.0,75k-100k,26-35,15k-25k,<8%,0,0,0,0
28,85000,RENT,7.0,MEDICAL,B,24000,10.99,0,0.28,N,10,85000.0,24000.0,75k-100k,26-35,15k-25k,8%-12%,0,0,0,0
30,90000,RENT,3.0,MEDICAL,B,24000,11.49,0,0.27,N,6,90000.0,24000.0,75k-100k,26-35,15k-25k,8%-12%,0,0,0,0
31,95000,RENT,3.0,HOMEIMPROVEMENT,D,24000,13.67,0,0.25,Y,10,95000.0,24000.0,75k-100k,26-35,15k-25k,12%-16%,0,0,1,0
30,85000,RENT,1.0,PERSONAL,E,24000,16.82,1,0.28,N,8,85000.0,24000.0,75k-100k,26-35,15k-25k,16%-20%,1,0,0,1
35,100450,RENT,1.0,PERSONAL,B,24000,12.69,0,0.24,N,7,100450.0,24000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
28,103832,RENT,12.0,EDUCATION,E,24000,16.69,0,0.23,N,5,103832.0,24000.0,100k+,26-35,15k-25k,16%-20%,0,0,0,1
35,105000,RENT,6.0,VENTURE,B,24000,9.25,0,0.23,N,7,105000.0,24000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
30,105400,RENT,1.0,DEBTCONSOLIDATION,C,24000,13.11,0,0.23,Y,6,105400.0,24000.0,100k+,26-35,15k-25k,12%-16%,0,0,1,0
29,110000,RENT,4.0,HOMEIMPROVEMENT,E,24000,18.39,0,0.22,Y,8,110000.0,24000.0,100k+,26-35,15k-25k,16%-20%,0,0,1,1
29,125000,RENT,3.0,VENTURE,E,24000,16.82,0,0.19,Y,5,125000.0,24000.0,100k+,26-35,15k-25k,16%-20%,0,0,1,1
31,125004,RENT,13.0,VENTURE,B,24000,9.25,0,0.19,N,8,125004.0,24000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
27,18000,MORTGAGE,0.0,VENTURE,A,2000,7.88,0,0.11,N,5,18000.0,2000.0,<30k,26-35,<5k,<8%,0,0,0,0
32,18000,OWN,0.0,VENTURE,A,4750,7.88,1,0.26,N,6,18000.0,4750.0,<30k,26-35,<5k,<8%,1,0,0,0
31,138000,RENT,0.0,PERSONAL,D,24000,15.65,1,0.17,Y,5,138000.0,24000.0,100k+,26-35,15k-25k,12%-16%,1,0,1,0
28,206000,RENT,2.0,EDUCATION,C,24000,13.48,0,0.12,Y,5,206000.0,24000.0,100k+,26-35,15k-25k,12%-16%,0,0,1,0
28,75000,RENT,5.0,VENTURE,D,23850,16.29,1,0.32,N,10,75000.0,23850.0,50k-75k,26-35,15k-25k,16%-20%,1,1,0,1
29,40000,RENT,2.0,DEBTCONSOLIDATION,B,23500,11.12,1,0.59,N,8,40000.0,23500.0,30k-50k,26-35,15k-25k,8%-12%,1,1,0,0
34,45600,RENT,4.0,PERSONAL,B,23500,11.36,1,0.52,N,9,45600.0,23500.0,30k-50k,26-35,15k-25k,8%-12%,1,1,0,0
28,58704,RENT,5.0,DEBTCONSOLIDATION,C,23500,14.72,1,0.4,N,7,58704.0,23500.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
28,18000,OWN,2.0,MEDICAL,C,6350,13.57,1,0.35,N,5,18000.0,6350.0,<30k,26-35,5k-10k,12%-16%,1,1,0,0
29,78200,RENT,5.0,MEDICAL,B,23500,11.36,0,0.3,N,8,78200.0,23500.0,75k-100k,26-35,15k-25k,8%-12%,0,1,0,0
29,90000,RENT,0.0,VENTURE,B,23475,11.58,0,0.26,N,6,90000.0,23475.0,75k-100k,26-35,15k-25k,8%-12%,0,0,0,0
28,75000,RENT,3.0,EDUCATION,B,23000,10.51,1,0.31,N,9,75000.0,23000.0,50k-75k,26-35,15k-25k,8%-12%,1,1,0,0
30,72000,RENT,2.0,EDUCATION,B,23000,12.18,1,0.32,N,6,72000.0,23000.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
29,91440,RENT,13.0,HOMEIMPROVEMENT,A,23000,6.54,0,0.25,N,7,91440.0,23000.0,75k-100k,26-35,15k-25k,<8%,0,0,0,0
31,112000,RENT,5.0,PERSONAL,B,23000,12.18,0,0.21,N,6,112000.0,23000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
27,52000,RENT,0.0,VENTURE,C,22950,13.49,1,0.44,N,9,52000.0,22950.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
35,49404,RENT,0.0,MEDICAL,A,22750,6.54,1,0.46,N,9,49404.0,22750.0,30k-50k,26-35,15k-25k,<8%,1,1,0,0
29,46000,RENT,1.0,DEBTCONSOLIDATION,D,22750,14.46,1,0.49,N,9,46000.0,22750.0,30k-50k,26-35,15k-25k,12%-16%,1,1,0,0
34,69600,RENT,10.0,VENTURE,A,22650,7.49,1,0.33,N,6,69600.0,22650.0,50k-75k,26-35,15k-25k,<8%,1,1,0,0
28,46500,RENT,2.0,EDUCATION,D,22500,14.96,1,0.48,Y,9,46500.0,22500.0,30k-50k,26-35,15k-25k,12%-16%,1,1,1,0
34,39000,RENT,0.0,HOMEIMPROVEMENT,C,22400,13.48,1,0.57,Y,9,39000.0,22400.0,30k-50k,26-35,15k-25k,12%-16%,1,1,1,0
35,68231,RENT,3.0,EDUCATION,C,22400,12.99,1,0.33,Y,7,68231.0,22400.0,50k-75k,26-35,15k-25k,12%-16%,1,1,1,0
32,73000,RENT,0.0,EDUCATION,B,22400,12.69,1,0.31,N,5,73000.0,22400.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
29,58500,RENT,1.0,MEDICAL,D,22000,13.67,1,0.38,N,6,58500.0,22000.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
30,75000,RENT,5.0,HOMEIMPROVEMENT,B,22000,10.62,0,0.29,N,10,75000.0,22000.0,50k-75k,26-35,15k-25k,8%-12%,0,0,0,0
31,69000,RENT,1.0,DEBTCONSOLIDATION,D,22000,13.67,1,0.32,Y,7,69000.0,22000.0,50k-75k,26-35,15k-25k,12%-16%,1,1,1,0
27,19000,OWN,2.0,HOMEIMPROVEMENT,D,7800,15.58,1,0.41,Y,5,19000.0,7800.0,<30k,26-35,5k-10k,12%-16%,1,1,1,0
28,80000,RENT,0.0,VENTURE,B,22000,9.76,0,0.28,N,9,80000.0,22000.0,75k-100k,26-35,15k-25k,8%-12%,0,0,0,0
31,85000,RENT,6.0,MEDICAL,B,22000,11.58,0,0.26,N,5,85000.0,22000.0,75k-100k,26-35,15k-25k,8%-12%,0,0,0,0
28,92000,RENT,6.0,EDUCATION,B,22000,12.69,0,0.24,N,9,92000.0,22000.0,75k-100k,26-35,15k-25k,12%-16%,0,0,0,0
27,190000,RENT,5.0,VENTURE,A,22000,6.91,0,0.12,N,10,190000.0,22000.0,100k+,26-35,15k-25k,<8%,0,0,0,0
35,60000,RENT,19.0,VENTURE,D,21725,15.62,1,0.36,Y,10,60000.0,21725.0,50k-75k,26-35,15k-25k,12%-16%,1,1,1,0
27,19200,MORTGAGE,3.0,VENTURE,D,1400,16.77,0,0.07,N,6,19200.0,1400.0,<30k,26-35,<5k,16%-20%,0,0,0,1
29,19200,OWN,7.0,VENTURE,A,6000,7.49,1,0.31,N,5,19200.0,6000.0,<30k,26-35,5k-10k,<8%,1,1,0,0
28,83004,RENT,13.0,MEDICAL,A,21600,6.91,0,0.26,N,10,83004.0,21600.0,75k-100k,26-35,15k-25k,<8%,0,0,0,0
33,80001,RENT,6.0,EDUCATION,E,21600,18.64,1,0.27,N,10,80001.0,21600.0,75k-100k,26-35,15k-25k,16%-20%,1,0,0,1
31,120000,RENT,7.0,HOMEIMPROVEMENT,E,21600,19.03,0,0.18,Y,5,120000.0,21600.0,100k+,26-35,15k-25k,16%-20%,0,0,1,1
30,64600,RENT,0.0,MEDICAL,A,21500,6.91,1,0.28,N,10,64600.0,21500.0,50k-75k,26-35,15k-25k,<8%,1,0,0,0
30,132000,RENT,14.0,HOMEIMPROVEMENT,B,21500,10.62,0,0.16,N,8,132000.0,21500.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
33,19200,OWN,2.0,PERSONAL,B,6000,11.99,1,0.31,N,7,19200.0,6000.0,<30k,26-35,5k-10k,8%-12%,1,1,0,0
35,40000,RENT,3.0,VENTURE,F,21000,19.41,1,0.53,Y,10,40000.0,21000.0,30k-50k,26-35,15k-25k,16%-20%,1,1,1,1
33,47580,RENT,12.0,PERSONAL,B,21000,10.99,1,0.44,N,8,47580.0,21000.0,30k-50k,26-35,15k-25k,8%-12%,1,1,0,0
33,57500,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.29,1,0.37,Y,5,57500.0,21000.0,50k-75k,26-35,15k-25k,16%-20%,1,1,1,1
30,19200,MORTGAGE,2.0,HOMEIMPROVEMENT,C,4750,13.61,1,0.25,Y,8,19200.0,4750.0,<30k,26-35,<5k,12%-16%,1,0,1,0
31,66000,RENT,3.0,PERSONAL,B,21000,10.37,1,0.32,N,10,66000.0,21000.0,50k-75k,26-35,15k-25k,8%-12%,1,1,0,0
28,68666,RENT,7.0,DEBTCONSOLIDATION,B,21000,12.69,1,0.31,N,8,68666.0,21000.0,50k-75k,26-35,15k-25k,12%-16%,1,1,0,0
28,71250,RENT,2.0,PERSONAL,F,21000,18.535,1,0.29,Y,9,71250.0,21000.0,50k-75k,26-35,15k-25k,16%-20%,1,0,1,1
31,72000,RENT,6.0,DEBTCONSOLIDATION,B,21000,11.99,1,0.29,N,6,72000.0,21000.0,50k-75k,26-35,15k-25k,8%-12%,1,0,0,0
29,80000,RENT,3.0,PERSONAL,B,21000,10.99,0,0.26,N,6,80000.0,21000.0,75k-100k,26-35,15k-25k,8%-12%,0,0,0,0
28,90000,RENT,12.0,PERSONAL,D,21000,14.54,0,0.23,N,9,90000.0,21000.0,75k-100k,26-35,15k-25k,12%-16%,0,0,0,0
33,83000,RENT,0.0,DEBTCONSOLIDATION,B,21000,11.71,1,0.25,N,7,83000.0,21000.0,75k-100k,26-35,15k-25k,8%-12%,1,0,0,0
29,93000,RENT,13.0,EDUCATION,B,21000,12.42,1,0.23,N,10,93000.0,21000.0,75k-100k,26-35,15k-25k,12%-16%,1,0,0,0
28,100511,RENT,1.0,DEBTCONSOLIDATION,D,21000,15.31,1,0.21,Y,5,100511.0,21000.0,100k+,26-35,15k-25k,12%-16%,1,0,1,0
29,117000,RENT,6.0,PERSONAL,B,21000,10.65,0,0.18,N,9,117000.0,21000.0,100k+,26-35,15k-25k,8%-12%,0,0,0,0
30,150000,RENT,2.0,VENTURE,B,21000,12.62,0,0.14,N,9,150000.0,21000.0,100k+,26-35,15k-25k,12%-16%,0,0,0,0
34,138000,RENT,0.0,HOMEIMPROVEMENT,E,21000,18.79,1,0.15,N,10,138000.0,21000.0,100k+,26-35,15k-25k,16%-20%,1,0,0,1
31,32400,RENT,2.0,DEBTCONSOLIDATION,C,20500,11.03,1,0.63,Y,6,32400.0,20500.0,30k-50k,26-35,15k-25k,8%-12%,1,1,1,0
35,40934,RENT,5.0,EDUCATION,B,20500,12.53,1,0.5,N,6,40934.0,20500.0,30k-50k,26-35,15k-25k,12%-16%,1,1,0,0
28,58200,RENT,11.0,EDUCATION,E,20500,16.82,1,0.35,Y,5,58200.0,20500.0,50k-75k,26-35,15k-25k,16%-20%,1,1,1,1
35,54000,RENT,0.0,PERSONAL,D,20500,14.61,1,0.38,Y,5,54000.0,20500.0,50k-75k,26-35,15k-25k,12%-16%,1,1,1,0
33,50000,RENT,0.0,HOMEIMPROVEMENT,A,20400,6.54,1,0.41,N,7,50000.0,20400.0,30k-50k,26-35,15k-25k,<8%,1,1,0,0
29,72000,RENT,8.0,HOMEIMPROVEMENT,B,20400,11.49,0,0.28,N,7,72000.0,20400.0,50k-75k,26-35,15k-25k,8%-12%,0,0,0,0
31,30372,RENT,2.0,PERSONAL,D,20200,14.74,1,0.67,Y,5,30372.0,20200.0,30k-50k,26-35,15k-25k,12%-16%,1,1,1,0
27,52275,RENT,7.0,MEDICAL,D,20050,17.58,1,0.33,Y,10,52275.0,20050.0,50k-75k,26-35,15k-25k,16%-20%,1,1,1,1
32,39500,RENT,12.0,DEBTCONSOLIDATION,C,20000,13.11,1,0.51,N,5,39500.0,20000.0,30k-50k,26-35,15k-25k,12%-16%,1,1,0,0
27,40000,RENT,11.0,DEBTCONSOLIDATION,A,20000,6.91,1,0.5,N,8,40000.0,20000.0,30k-50k,26-35,15k-25k,<8%,1,1,0,0
31,42000,RENT,1.0,VENTURE,C,20000,13.57,1,0.48,N,6,42000.0,20000.0,30k-50k,26-35,15k-25k,12%-16%,1,1,0,0
32,36500,RENT,2.0,DEBTCONSOLIDATION,E,20000,16.82,1,0.55,Y,8,36500.0,20000.0,30k-50k,26-35,15k-25k,16%-20%,1,1,1,1
30,45000,RENT,3.0,VENTURE,B,20000,11.86,1,0.44,N,7,45000.0,20000.0,30k-50k,26-35,15k-25k,8%-12%,1,1,0,0
30,20000,OWN,14.0,HOMEIMPROVEMENT,A,3800,6.99,0,0.19,N,5,20000.0,3800.0,<30k,26-35,<5k,<8%,0,0,0,0
35,20000,OWN,1.0,VENTURE,A,5500,7.66,0,0.28,N,8,20000.0,5500.0,<30k,26-35,5k-10k,<8%,0,0,0,0
31,20000,OWN,3.0,VENTURE,A,6400,5.42,0,0.32,N,6,20000.0,6400.0,<30k,26-35,5k-10k,<8%,0,1,0,0
29,20000,OWN,1.0,EDUCATION,A,5000,5.79,0,0.25,N,7,20000.0,5000.0,<30k,26-35,<5k,<8%,0,0,0,0
30,50000,RENT,4.0,VENTURE,C,20000,13.49,1,0.4,N,10,50000.0,20000.0,30k-50k,26-35,15k-25k,12%-16%,1,1,0,0
27,50004,RENT,5.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.4,N,9,50004.0,20000.0,50k-75k,26-35,15k-25k,8%-12%,1,1,0,0
28,20000,OWN,0.0,MEDICAL,E,10000,16.82,1,0.5,N,7,20000.0,10000.0,<30k,26-35,5k-10k,16%-20%,1,1,0,1
