person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,credit_risk_score,credit_risk_level,predicted_default_probability,model_risk_band,review_priority
24,100000,RENT,HOMEIMPROVEMENT,E,10000,16.4,0.1,Y,20,Very High,0.90804087554501,75%+,Critical Review
23,39000,RENT,DEBTCONSOLIDATION,D,5000,15.37,0.13,Y,16,Very High,0.9079904677298104,75%+,Critical Review
23,50000,RENT,EDUCATION,E,6400,20.2,0.13,N,15,Very High,0.9079508858394296,75%+,Critical Review
32,77400,MORTGAGE,DEBTCONSOLIDATION,F,10000,18.43,0.13,N,15,Very High,0.9078980297747036,75%+,Critical Review
22,34560,RENT,MEDICAL,E,2100,17.04,0.06,N,15,Very High,0.9078742583395876,75%+,Critical Review
40,42996,OWN,MEDICAL,D,15000,16.0,0.35,Y,16,Very High,0.9078567686033246,75%+,Critical Review
24,73000,MORTGAGE,EDUCATION,E,25000,16.32,0.34,N,16,Very High,0.9078441231905277,75%+,Critical Review
39,78200,RENT,MEDICAL,D,24250,16.0,0.26,Y,17,Very High,0.907843027637272,75%+,Critical Review
31,50000,RENT,EDUCATION,E,6800,19.29,0.14,N,14,High,0.9077994621027796,75%+,Critical Review
29,65000,RENT,EDUCATION,D,15000,16.0,0.23,N,14,High,0.9077052724294268,75%+,Critical Review
21,31200,RENT,MEDICAL,A,15000,6.62,0.48,N,9,Medium,0.907587955155178,75%+,Critical Review
23,61000,MORTGAGE,VENTURE,E,18400,19.29,0.3,N,17,Very High,0.90756250812995,75%+,Critical Review
26,51000,MORTGAGE,MEDICAL,D,13000,15.33,0.25,Y,14,High,0.907518599708192,75%+,Critical Review
39,33996,RENT,MEDICAL,D,4000,15.31,0.12,N,10,High,0.9074807697953512,75%+,Critical Review
36,45000,RENT,MEDICAL,B,20000,11.36,0.44,N,10,High,0.9074284487414048,75%+,Critical Review
36,15000,RENT,PERSONAL,C,5000,10.59,0.33,N,12,High,0.9074194705971264,75%+,Critical Review
29,32000,RENT,PERSONAL,D,5000,14.84,0.16,N,12,High,0.9073904488005948,75%+,Critical Review
31,30000,RENT,HOMEIMPROVEMENT,A,10000,8.94,0.33,N,10,High,0.9073621511623258,75%+,Critical Review
25,82000,RENT,EDUCATION,E,22000,17.51,0.27,N,18,Very High,0.9073581167149491,75%+,Critical Review
21,27568,OTHER,MEDICAL,D,3500,14.42,0.13,N,13,High,0.9072841103913568,75%+,Critical Review
23,78000,RENT,HOMEIMPROVEMENT,D,12000,14.96,0.15,N,13,High,0.9072467759047952,75%+,Critical Review
22,28000,MORTGAGE,DEBTCONSOLIDATION,B,10750,11.14,0.38,N,11,High,0.9071898086328584,75%+,Critical Review
26,33600,RENT,MEDICAL,D,3300,15.65,0.1,N,12,High,0.9071818151522106,75%+,Critical Review
29,33000,MORTGAGE,VENTURE,D,7100,16.77,0.22,N,14,High,0.9071812044559056,75%+,Critical Review
27,44004,RENT,PERSONAL,E,6000,17.19,0.14,Y,19,Very High,0.907050236752196,75%+,Critical Review
38,60000,MORTGAGE,EDUCATION,E,16000,16.35,0.27,N,12,High,0.9070444702581258,75%+,Critical Review
22,56400,MORTGAGE,EDUCATION,D,17300,15.62,0.31,N,12,High,0.9068981422991348,75%+,Critical Review
30,69000,RENT,EDUCATION,D,25000,14.09,0.36,Y,18,Very High,0.9068439860730904,75%+,Critical Review
37,65000,RENT,PERSONAL,D,12000,16.49,0.18,N,13,High,0.9067430826594568,75%+,Critical Review
21,12000,RENT,HOMEIMPROVEMENT,B,3250,9.99,0.27,N,10,High,0.9067324398813128,75%+,Critical Review
27,36996,RENT,PERSONAL,D,5775,14.91,0.16,N,12,High,0.9066744810327484,75%+,Critical Review
37,78000,MORTGAGE,DEBTCONSOLIDATION,E,20000,16.35,0.26,N,12,High,0.906657818914823,75%+,Critical Review
27,72000,MORTGAGE,PERSONAL,D,22000,17.58,0.31,Y,18,Very High,0.9066379364638216,75%+,Critical Review
22,8280,RENT,MEDICAL,B,2400,9.91,0.29,N,10,High,0.9066201647794454,75%+,Critical Review
22,16000,RENT,VENTURE,B,6250,9.91,0.39,N,12,High,0.9064959287503462,75%+,Critical Review
24,67746,RENT,HOMEIMPROVEMENT,C,33000,12.68,0.49,N,12,High,0.906490642240204,75%+,Critical Review
22,29244,RENT,DEBTCONSOLIDATION,D,3000,13.3,0.1,Y,18,Very High,0.9064724680753286,75%+,Critical Review
33,21996,RENT,VENTURE,C,9250,12.87,0.42,Y,17,Very High,0.90647231243782,75%+,Critical Review
23,30000,RENT,MEDICAL,B,10000,12.18,0.33,N,11,High,0.9064339820442904,75%+,Critical Review
21,14400,RENT,VENTURE,C,5000,13.72,0.35,N,13,High,0.906376000659438,75%+,Critical Review
29,42000,RENT,PERSONAL,C,18000,14.65,0.43,N,12,High,0.9063733296502512,75%+,Critical Review
29,30000,MORTGAGE,DEBTCONSOLIDATION,A,15000,9.63,0.5,N,8,Medium,0.9063653160683662,75%+,Critical Review
31,34000,RENT,MEDICAL,C,12000,13.16,0.35,Y,17,Very High,0.9063517209166568,75%+,Critical Review
22,18996,RENT,EDUCATION,D,3200,15.28,0.17,Y,16,Very High,0.9063235801194798,75%+,Critical Review
22,21000,RENT,PERSONAL,A,8500,7.51,0.4,N,10,High,0.9062616731004052,75%+,Critical Review
22,30000,MORTGAGE,EDUCATION,C,13750,14.22,0.46,N,10,High,0.906256742578817,75%+,Critical Review
25,32000,RENT,PERSONAL,D,6000,12.92,0.19,Y,17,Very High,0.9062424119159116,75%+,Critical Review
24,83000,MORTGAGE,DEBTCONSOLIDATION,D,28000,16.49,0.34,Y,19,Very High,0.9062161573080596,75%+,Critical Review
28,30000,MORTGAGE,HOMEIMPROVEMENT,A,15000,7.49,0.5,N,5,Low,0.9061669561900616,75%+,Critical Review
29,52000,RENT,PERSONAL,D,7000,16.77,0.13,N,13,High,0.9061280391567008,75%+,Critical Review
37,55000,RENT,DEBTCONSOLIDATION,B,30000,9.91,0.55,N,9,Medium,0.9060455322248456,75%+,Critical Review
26,52000,RENT,MEDICAL,E,4800,17.99,0.09,N,13,High,0.9059991207909918,75%+,Critical Review
24,40800,RENT,MEDICAL,B,17500,10.62,0.43,N,10,High,0.9059894303095156,75%+,Critical Review
24,24000,RENT,MEDICAL,A,8500,7.9,0.35,N,11,High,0.9059323130085783,75%+,Critical Review
21,14400,RENT,PERSONAL,D,1825,15.62,0.13,Y,17,Very High,0.9058467106905476,75%+,Critical Review
24,72250,RENT,MEDICAL,E,17600,17.19,0.21,Y,19,Very High,0.9058234878053024,75%+,Critical Review
27,30000,RENT,MEDICAL,D,2400,17.49,0.08,Y,16,Very High,0.9058196023470896,75%+,Critical Review
26,27000,RENT,DEBTCONSOLIDATION,A,11000,8.9,0.41,N,9,Medium,0.9057806666261968,75%+,Critical Review
26,56000,RENT,DEBTCONSOLIDATION,C,25000,12.87,0.45,N,14,High,0.905735280641454,75%+,Critical Review
29,78996,RENT,HOMEIMPROVEMENT,D,15000,15.7,0.19,Y,17,Very High,0.9057287419531984,75%+,Critical Review
22,21600,RENT,VENTURE,B,9000,9.83,0.42,N,12,High,0.9056909255625352,75%+,Critical Review
44,36000,RENT,PERSONAL,B,16000,11.49,0.44,N,11,High,0.9056507320976476,75%+,Critical Review
25,69000,RENT,HOMEIMPROVEMENT,D,8000,13.99,0.12,Y,18,Very High,0.905585168881586,75%+,Critical Review
28,33600,RENT,EDUCATION,C,14000,13.48,0.42,Y,16,Very High,0.905580016713797,75%+,Critical Review
21,11389,OTHER,EDUCATION,C,4000,12.84,0.35,Y,17,Very High,0.9055736821366236,75%+,Critical Review
29,54000,MORTGAGE,MEDICAL,D,14800,15.31,0.27,Y,13,High,0.905533486964793,75%+,Critical Review
22,19800,RENT,MEDICAL,A,8000,7.49,0.4,N,9,Medium,0.905447231866888,75%+,Critical Review
27,20000,RENT,VENTURE,B,8000,11.89,0.4,N,12,High,0.9054312825824378,75%+,Critical Review
25,66000,RENT,PERSONAL,D,12000,16.89,0.18,N,14,High,0.905405413345122,75%+,Critical Review
27,24000,RENT,MEDICAL,A,10000,7.68,0.42,N,9,Medium,0.905383775505969,75%+,Critical Review
42,36000,RENT,MEDICAL,C,13000,12.73,0.36,Y,15,Very High,0.9053536647417462,75%+,Critical Review
22,15000,RENT,MEDICAL,A,6000,6.03,0.4,N,8,Medium,0.9053291660624688,75%+,Critical Review
22,66300,RENT,MEDICAL,E,8000,18.39,0.1,N,15,Very High,0.9053035230808534,75%+,Critical Review
24,42765,RENT,DEBTCONSOLIDATION,C,18000,11.03,0.42,Y,16,Very High,0.9052337283091392,75%+,Critical Review
29,38000,RENT,PERSONAL,C,15500,12.41,0.41,N,13,High,0.9052108800377152,75%+,Critical Review
27,66300,MORTGAGE,MEDICAL,E,20000,17.56,0.26,N,14,High,0.9052089286742112,75%+,Critical Review
23,66000,RENT,DEBTCONSOLIDATION,E,10250,14.38,0.16,N,13,High,0.9051712797077914,75%+,Critical Review
24,90000,RENT,HOMEIMPROVEMENT,D,15000,17.27,0.17,Y,17,Very High,0.905146292227901,75%+,Critical Review
24,36000,RENT,DEBTCONSOLIDATION,B,12250,11.49,0.34,N,13,High,0.9051108775821364,75%+,Critical Review
26,62200,MORTGAGE,PERSONAL,E,18000,16.63,0.29,N,15,Very High,0.9050372767916656,75%+,Critical Review
24,36100,RENT,DEBTCONSOLIDATION,D,5000,12.92,0.14,Y,16,Very High,0.904984622619866,75%+,Critical Review
39,88400,MORTGAGE,MEDICAL,F,25000,18.3,0.24,N,13,High,0.9049349375274977,75%+,Critical Review
24,75000,MORTGAGE,VENTURE,F,25000,19.74,0.33,N,17,Very High,0.9047690198002422,75%+,Critical Review
23,69000,MORTGAGE,HOMEIMPROVEMENT,D,15000,14.96,0.22,N,12,High,0.904762906406682,75%+,Critical Review
33,77000,RENT,HOMEIMPROVEMENT,D,13000,15.31,0.17,N,11,High,0.9047054071082192,75%+,Critical Review
21,29004,RENT,PERSONAL,C,11000,14.22,0.38,Y,16,Very High,0.9045901260363908,75%+,Critical Review
22,33650,RENT,EDUCATION,D,6000,12.86,0.18,N,13,High,0.9045094476830003,75%+,Critical Review
26,34000,RENT,PERSONAL,E,4200,16.82,0.12,Y,19,Very High,0.9044849843216548,75%+,Critical Review
25,42000,RENT,VENTURE,D,10000,14.91,0.24,N,14,High,0.9044760576008676,75%+,Critical Review
26,32496,MORTGAGE,DEBTCONSOLIDATION,D,4200,16.02,0.13,N,11,High,0.9044597668145372,75%+,Critical Review
22,43200,RENT,EDUCATION,D,9000,14.54,0.21,Y,17,Very High,0.9044410830926314,75%+,Critical Review
31,20400,RENT,MEDICAL,B,6225,9.76,0.31,N,11,High,0.9044358641324144,75%+,Critical Review
25,26000,RENT,MEDICAL,C,8000,12.87,0.31,Y,17,Very High,0.9044240579769138,75%+,Critical Review
50,41496,RENT,DEBTCONSOLIDATION,D,5000,15.31,0.12,Y,14,High,0.9044211048886512,75%+,Critical Review
30,54000,MORTGAGE,DEBTCONSOLIDATION,D,12000,15.58,0.22,N,11,High,0.9043834258765252,75%+,Critical Review
24,22680,RENT,DEBTCONSOLIDATION,B,7000,10.62,0.31,N,10,High,0.9043603335817786,75%+,Critical Review
25,35000,MORTGAGE,HOMEIMPROVEMENT,D,5400,12.17,0.15,N,11,High,0.904177505580731,75%+,Critical Review
22,33000,RENT,EDUCATION,D,6000,15.31,0.18,N,12,High,0.9041497821589184,75%+,Critical Review
29,36000,RENT,DEBTCONSOLIDATION,B,12000,12.21,0.33,N,12,High,0.9041357731487336,75%+,Critical Review
24,31000,RENT,VENTURE,C,13500,13.43,0.44,N,12,High,0.9041063250699236,75%+,Critical Review
23,27000,RENT,DEBTCONSOLIDATION,A,11000,8.59,0.41,N,9,Medium,0.9040858004641608,75%+,Critical Review
22,36000,MORTGAGE,DEBTCONSOLIDATION,D,7000,14.84,0.19,N,10,High,0.9040441571888754,75%+,Critical Review
32,16800,RENT,PERSONAL,C,5000,14.35,0.3,Y,18,Very High,0.9040175575172398,75%+,Critical Review
23,43200,RENT,EDUCATION,D,9100,13.24,0.21,N,13,High,0.9039747463379249,75%+,Critical Review
51,55000,MORTGAGE,PERSONAL,D,16750,15.2,0.3,Y,15,Very High,0.903946407375334,75%+,Critical Review
26,39996,RENT,MEDICAL,C,15000,13.06,0.38,Y,16,Very High,0.9039353839726192,75%+,Critical Review
23,54000,RENT,VENTURE,D,13275,17.58,0.25,Y,19,Very High,0.9038443310533066,75%+,Critical Review
49,74000,MORTGAGE,DEBTCONSOLIDATION,E,12000,17.99,0.16,N,11,High,0.9038334289279276,75%+,Critical Review
24,20400,RENT,VENTURE,C,7550,14.79,0.37,N,13,High,0.9037799375500216,75%+,Critical Review
22,44052,RENT,DEBTCONSOLIDATION,D,5500,15.31,0.12,Y,17,Very High,0.9037238632973668,75%+,Critical Review
23,74700,RENT,PERSONAL,D,24000,12.92,0.32,N,15,Very High,0.9036733360430558,75%+,Critical Review
26,40000,RENT,PERSONAL,D,6925,15.99,0.17,N,11,High,0.903666102535622,75%+,Critical Review
25,22812,RENT,EDUCATION,D,4125,14.54,0.18,Y,16,Very High,0.9035775749298398,75%+,Critical Review
37,108000,RENT,HOMEIMPROVEMENT,E,20000,16.32,0.19,N,15,Very High,0.9035746887207048,75%+,Critical Review
27,18000,RENT,DEBTCONSOLIDATION,A,6000,7.49,0.33,N,10,High,0.903418111586528,75%+,Critical Review
28,34320,MORTGAGE,DEBTCONSOLIDATION,B,16000,12.69,0.47,N,9,Medium,0.9034050723510748,75%+,Critical Review
31,14400,RENT,DEBTCONSOLIDATION,C,4200,14.17,0.29,Y,15,Very High,0.9033899089529004,75%+,Critical Review
25,50000,RENT,HOMEIMPROVEMENT,A,25000,5.99,0.5,N,10,High,0.9033604235485292,75%+,Critical Review
30,28000,RENT,MEDICAL,B,9250,11.48,0.33,N,11,High,0.9032698364648064,75%+,Critical Review
21,15000,RENT,EDUCATION,D,2200,15.31,0.15,Y,16,Very High,0.903241998875972,75%+,Critical Review
24,38400,OTHER,VENTURE,E,8000,16.0,0.21,Y,22,Very High,0.9032258032736088,75%+,Critical Review
32,74000,RENT,VENTURE,F,15000,17.15,0.2,N,16,Very High,0.9032252874380357,75%+,Critical Review
24,35004,OTHER,MEDICAL,A,18225,9.63,0.52,N,9,Medium,0.903214745463867,75%+,Critical Review
26,34138,RENT,DEBTCONSOLIDATION,B,12000,10.39,0.35,N,12,High,0.9031219419480137,75%+,Critical Review
27,35000,RENT,PERSONAL,C,14000,14.27,0.4,Y,17,Very High,0.9031191668636556,75%+,Critical Review
24,74800,RENT,MEDICAL,E,14000,16.45,0.16,N,16,Very High,0.9030931658704217,75%+,Critical Review
39,41725,RENT,VENTURE,D,11500,14.09,0.28,Y,16,Very High,0.9030891364400578,75%+,Critical Review
22,48000,MORTGAGE,EDUCATION,D,12000,16.0,0.25,N,12,High,0.903064106550884,75%+,Critical Review
21,31680,RENT,VENTURE,C,15000,12.61,0.47,Y,17,Very High,0.9029919170907846,75%+,Critical Review
28,44900,RENT,MEDICAL,C,17500,14.35,0.39,Y,15,Very High,0.9029151761418276,75%+,Critical Review
28,54996,RENT,PERSONAL,D,15000,14.09,0.27,Y,15,Very High,0.9027876639020882,75%+,Critical Review
36,44000,RENT,DEBTCONSOLIDATION,C,16000,14.65,0.36,N,12,High,0.9026306828318086,75%+,Critical Review
28,78000,RENT,PERSONAL,D,25000,15.31,0.32,Y,20,Very High,0.9026294693523456,75%+,Critical Review
21,32400,RENT,MEDICAL,C,10000,13.23,0.31,N,13,High,0.9025995634281292,75%+,Critical Review
30,54000,MORTGAGE,MEDICAL,D,15250,14.42,0.28,Y,14,High,0.9024874851026168,75%+,Critical Review
33,44000,RENT,DEBTCONSOLIDATION,D,6000,14.96,0.14,N,10,High,0.902474179131914,75%+,Critical Review
29,22000,RENT,EDUCATION,B,8000,10.99,0.36,N,12,High,0.9024580398440818,75%+,Critical Review
44,62400,RENT,PERSONAL,E,10000,16.82,0.16,N,14,High,0.9024566669956426,75%+,Critical Review
28,66000,RENT,DEBTCONSOLIDATION,D,10000,15.7,0.15,N,11,High,0.9024291746118888,75%+,Critical Review
24,35000,RENT,MEDICAL,B,13400,10.99,0.38,N,10,High,0.9024227611372174,75%+,Critical Review
33,80000,MORTGAGE,HOMEIMPROVEMENT,D,24000,14.46,0.3,N,12,High,0.9022778748929922,75%+,Critical Review
30,79000,RENT,EDUCATION,F,15000,18.535,0.19,N,15,Very High,0.9022487597500964,75%+,Critical Review
27,54000,MORTGAGE,PERSONAL,D,12000,16.49,0.22,N,14,High,0.9022472637652834,75%+,Critical Review
28,33288,RENT,DEBTCONSOLIDATION,C,10800,12.09,0.32,N,13,High,0.9021974234580546,75%+,Critical Review
33,30784,RENT,DEBTCONSOLIDATION,C,9950,12.99,0.32,N,11,High,0.902168853491833,75%+,Critical Review
23,30000,RENT,MEDICAL,D,3000,15.2,0.1,Y,17,Very High,0.9020405719825408,75%+,Critical Review
23,60000,RENT,EDUCATION,E,10000,16.82,0.17,N,16,Very High,0.9020395870691448,75%+,Critical Review
27,33996,RENT,EDUCATION,D,6000,15.31,0.18,N,10,High,0.9020329032214868,75%+,Critical Review
29,54000,RENT,PERSONAL,D,12000,14.74,0.22,Y,15,Very High,0.9020200967605636,75%+,Critical Review
22,31200,RENT,DEBTCONSOLIDATION,C,10000,12.73,0.32,Y,17,Very High,0.9018903007772362,75%+,Critical Review
27,59578,RENT,HOMEIMPROVEMENT,D,6000,14.59,0.1,Y,15,Very High,0.9018808664450056,75%+,Critical Review
31,35000,MORTGAGE,MEDICAL,C,15000,13.92,0.43,Y,15,Very High,0.9018544814774072,75%+,Critical Review
35,45996,MORTGAGE,VENTURE,D,15000,14.42,0.33,Y,18,Very High,0.9018485704747808,75%+,Critical Review
25,18000,RENT,PERSONAL,B,5500,11.71,0.31,N,13,High,0.9018235413804224,75%+,Critical Review
25,30000,RENT,VENTURE,E,5200,17.19,0.17,Y,20,Very High,0.9018171621425062,75%+,Critical Review
27,18000,RENT,PERSONAL,D,2500,14.74,0.14,N,11,High,0.9016830986216042,75%+,Critical Review
34,30000,RENT,HOMEIMPROVEMENT,A,12000,8.9,0.4,N,9,Medium,0.901679020201006,75%+,Critical Review
22,22500,RENT,DEBTCONSOLIDATION,B,7000,10.38,0.31,N,11,High,0.9016729944925131,75%+,Critical Review
31,20800,RENT,DEBTCONSOLIDATION,C,6000,14.26,0.29,N,11,High,0.901669721885476,75%+,Critical Review
24,74000,RENT,DEBTCONSOLIDATION,E,6800,20.3,0.09,Y,18,Very High,0.9016317824243548,75%+,Critical Review
26,68000,MORTGAGE,MEDICAL,D,25000,15.65,0.31,N,13,High,0.9016315068853828,75%+,Critical Review
24,90000,MORTGAGE,HOMEIMPROVEMENT,E,24000,17.56,0.27,N,13,High,0.9016122625543088,75%+,Critical Review
30,54000,RENT,HOMEIMPROVEMENT,E,5000,15.13,0.09,N,12,High,0.9015495139527596,75%+,Critical Review
22,50000,RENT,DEBTCONSOLIDATION,C,20000,13.22,0.4,N,13,High,0.90147854630252,75%+,Critical Review
39,56000,RENT,DEBTCONSOLIDATION,E,4800,16.7,0.09,Y,18,Very High,0.9014347403083672,75%+,Critical Review
35,30000,MORTGAGE,HOMEIMPROVEMENT,C,10000,13.43,0.33,N,11,High,0.9014269405428575,75%+,Critical Review
25,40000,RENT,MEDICAL,D,5600,14.61,0.14,Y,15,Very High,0.9013829132039584,75%+,Critical Review
24,34500,RENT,MEDICAL,B,12000,10.38,0.35,N,12,High,0.9012567605651248,75%+,Critical Review
24,39000,RENT,PERSONAL,D,7000,14.42,0.18,N,11,High,0.9012345300850936,75%+,Critical Review
33,50800,RENT,VENTURE,E,10000,16.4,0.2,Y,18,Very High,0.9011854806518488,75%+,Critical Review
26,53000,RENT,PERSONAL,D,12000,14.59,0.23,Y,17,Very High,0.9011534654914498,75%+,Critical Review
29,65000,RENT,PERSONAL,D,12000,16.49,0.18,N,14,High,0.901105996315374,75%+,Critical Review
24,13000,RENT,PERSONAL,B,4000,9.88,0.31,N,12,High,0.9010493054065666,75%+,Critical Review
22,27048,RENT,EDUCATION,C,10000,12.61,0.37,Y,18,Very High,0.901036138705132,75%+,Critical Review
25,86000,RENT,HOMEIMPROVEMENT,D,10000,15.31,0.12,N,12,High,0.9010105179478533,75%+,Critical Review
28,24000,MORTGAGE,HOMEIMPROVEMENT,B,9600,11.99,0.4,N,8,Medium,0.9009965483531136,75%+,Critical Review
25,54000,RENT,DEBTCONSOLIDATION,D,7000,15.62,0.13,N,12,High,0.9009627429745156,75%+,Critical Review
27,33000,RENT,MEDICAL,B,12000,10.75,0.36,N,11,High,0.9009379110809274,75%+,Critical Review
25,25716,RENT,MEDICAL,A,9250,6.54,0.36,N,11,High,0.90093568398658,75%+,Critical Review
30,64300,MORTGAGE,HOMEIMPROVEMENT,D,14000,15.33,0.22,Y,14,High,0.9008935979565706,75%+,Critical Review
34,45600,RENT,PERSONAL,B,23500,11.36,0.52,N,10,High,0.9008836757782682,75%+,Critical Review
25,34800,RENT,PERSONAL,D,5000,16.02,0.14,Y,18,Very High,0.9008649622450352,75%+,Critical Review
22,65000,RENT,EDUCATION,E,13000,16.82,0.2,Y,20,Very High,0.9008532800843128,75%+,Critical Review
22,41000,RENT,DEBTCONSOLIDATION,D,3600,16.77,0.09,Y,17,Very High,0.9007923917551574,75%+,Critical Review
22,48000,RENT,DEBTCONSOLIDATION,C,17750,13.49,0.37,N,14,High,0.900791528231768,75%+,Critical Review
33,30000,RENT,MEDICAL,C,10000,11.03,0.33,N,11,High,0.9007554724650284,75%+,Critical Review
29,46296,RENT,EDUCATION,D,8800,14.42,0.19,N,11,High,0.9007106575127405,75%+,Critical Review
26,34000,MORTGAGE,MEDICAL,D,4000,17.58,0.12,N,12,High,0.9006816709224088,75%+,Critical Review
23,21360,RENT,MEDICAL,A,7500,7.14,0.35,N,10,High,0.9006685529079046,75%+,Critical Review
28,65000,MORTGAGE,PERSONAL,D,22000,15.65,0.34,N,12,High,0.9006362037564289,75%+,Critical Review
22,16000,RENT,EDUCATION,C,4750,13.16,0.3,N,14,High,0.9006280826484109,75%+,Critical Review
28,51000,OWN,DEBTCONSOLIDATION,E,20400,17.74,0.4,Y,19,Very High,0.9005663856574098,75%+,Critical Review
26,24500,RENT,PERSONAL,B,8875,10.0,0.36,N,12,High,0.900475490768918,75%+,Critical Review
51,80000,RENT,VENTURE,F,18000,18.78,0.23,N,16,Very High,0.9004618144689964,75%+,Critical Review
33,89004,RENT,PERSONAL,F,20000,17.58,0.22,Y,21,Very High,0.9003068901681126,75%+,Critical Review
31,60775,RENT,MEDICAL,D,10000,16.49,0.14,Y,18,Very High,0.9002921857596594,75%+,Critical Review
26,33800,RENT,PERSONAL,C,13000,13.57,0.38,Y,18,Very High,0.9002718597027619,75%+,Critical Review
31,73000,MORTGAGE,DEBTCONSOLIDATION,E,18000,17.39,0.25,Y,16,Very High,0.9002229670627018,75%+,Critical Review
35,75000,RENT,VENTURE,F,15175,21.74,0.2,Y,19,Very High,0.9002117366137163,75%+,Critical Review
27,37200,RENT,MEDICAL,C,13500,10.78,0.36,N,13,High,0.9001919852286564,75%+,Critical Review
27,33600,RENT,DEBTCONSOLIDATION,C,10000,14.72,0.3,N,12,High,0.9000611358318272,75%+,Critical Review
26,38400,RENT,VENTURE,D,9100,15.37,0.24,Y,17,Very High,0.8999574488156963,75%+,Priority Review
39,67000,RENT,VENTURE,D,24000,15.31,0.36,N,15,Very High,0.8999308082340932,75%+,Priority Review
29,47000,RENT,EDUCATION,D,6000,17.49,0.13,N,13,High,0.8998776906829994,75%+,Priority Review
28,45000,RENT,MEDICAL,D,3600,16.29,0.08,N,12,High,0.8998557774969513,75%+,Priority Review
23,36000,RENT,EDUCATION,E,5500,17.14,0.15,Y,18,Very High,0.8998202049428701,75%+,Priority Review
21,29000,RENT,VENTURE,C,12250,13.61,0.42,N,13,High,0.8998053403460701,75%+,Priority Review
24,29000,RENT,HOMEIMPROVEMENT,B,8000,12.42,0.28,N,11,High,0.8997953759376607,75%+,Priority Review
22,35325,RENT,EDUCATION,D,6500,15.95,0.18,N,12,High,0.8997683589945267,75%+,Priority Review
22,12600,RENT,PERSONAL,B,4000,10.37,0.32,N,11,High,0.8997515400384053,75%+,Priority Review
28,41400,RENT,DEBTCONSOLIDATION,C,14000,13.48,0.34,N,13,High,0.8996122088635446,75%+,Priority Review
31,46080,RENT,MEDICAL,E,2800,17.56,0.06,N,13,High,0.899455748336514,75%+,Priority Review
24,15915,RENT,PERSONAL,D,2000,15.05,0.13,Y,17,Very High,0.8994233352133514,75%+,Priority Review
36,32400,MORTGAGE,PERSONAL,D,6600,13.24,0.2,Y,13,High,0.8993647305285262,75%+,Priority Review
27,104371,RENT,HOMEIMPROVEMENT,D,15000,16.77,0.14,N,14,High,0.8993621916648652,75%+,Priority Review
21,27000,MORTGAGE,MEDICAL,C,9600,13.49,0.36,Y,16,Very High,0.8993567877185115,75%+,Priority Review
24,30960,RENT,MEDICAL,D,3000,15.62,0.1,N,11,High,0.8993292560019504,75%+,Priority Review
22,52800,RENT,PERSONAL,D,7000,17.58,0.13,N,14,High,0.8992799849067559,75%+,Priority Review
21,33600,RENT,MEDICAL,B,12000,11.12,0.36,N,11,High,0.8992644013719558,75%+,Priority Review
23,23000,RENT,EDUCATION,A,8875,8.9,0.39,N,11,High,0.899190625728941,75%+,Priority Review
34,60500,RENT,DEBTCONSOLIDATION,D,11200,15.62,0.19,Y,15,Very High,0.8991769170687791,75%+,Priority Review
24,74004,MORTGAGE,DEBTCONSOLIDATION,D,25000,15.57,0.34,Y,16,Very High,0.8991720715491034,75%+,Priority Review
36,55200,RENT,MEDICAL,D,9900,14.84,0.18,Y,15,Very High,0.8991582877110225,75%+,Priority Review
26,30720,RENT,DEBTCONSOLIDATION,B,10000,11.49,0.33,N,11,High,0.8991476466459752,75%+,Priority Review
